mpid,formula,bg_comp,bg_exp
mp-1028409,Mo3WSe8,1.2484,
mp-1028414,MoWSe4,1.1638,
mp-1028420,Mo3WSe8,1.180499999999999,
mp-1028422,Te4Mo3WSe4,0.7738,
mp-1028441,WS2,1.6559,
mp-1028452,Te3W2Se,0.6391,
mp-1028456,TeWSe,0.6379,
mp-1028459,TeWSe,0.8235999999999991,
mp-1028467,MoW3(Se3S)2,0.6552,
mp-1028478,MoW3(SeS)4,0.6242000000000001,
mp-1028487,W2SeS3,0.6294000000000001,
mp-1028488,WSeS,0.7584000000000001,
mp-1028514,MoWSe4,1.2078,
mp-1028531,TeMoWSe3,0.5232,
mp-1028539,Te2MoWSe2,0.6545000000000001,
mp-1028541,MoWSe3S,0.5986,
mp-1028544,TeMoWSe3,0.5724,
mp-1028558,W2SeS3,0.8769,
mp-1028576,Te8MoW3,1.117899999999999,
mp-1028583,Te6MoW3Se2,0.691199999999999,
mp-1028586,Te2W,1.2142,
mp-1028589,TeWSe,0.8931999999999991,
mp-1028594,Te4MoW,1.0915,
mp-1028597,Te2MoWSe2,0.5877999999999991,
mp-1028598,Te3W2Se,0.6778000000000001,
mp-1028607,Te4MoW3Se4,0.5846,
mp-1028635,Te2Mo(WSe2)3,0.8129000000000001,
mp-1028642,MoW3(Se3S)2,0.6557000000000001,
mp-1028653,Te4MoW3Se4,0.9133999999999992,
mp-1028663,WSeS,0.7620999999999991,
mp-1028686,W2Se3S,0.6281999999999991,
mp-1028698,WSe2,1.518899999999999,
mp-1028730,Te4MoW3Se4,0.9527999999999992,
mp-1028731,TeW2Se3,0.7843999999999991,
mp-1028748,Te2Mo(WSe2)3,0.5289,
mp-1028749,TeWSe,0.8921000000000001,
mp-1028762,TeW2Se3,0.7642000000000001,
mp-1028764,WSeS,0.7921,
mp-1028768,Te4MoW3Se4,0.5724,
mp-1028769,W2Se3S,0.6566000000000001,
mp-1028772,WSeS,0.8118000000000001,
mp-10288,LaCuTeS,0.5769000000000001,
mp-1028823,MoW3Se8,1.150599999999999,
mp-1028828,Te2MoWSe2,0.5928,
mp-1028830,Te2MoWSe2,0.831199999999999,
mp-1028832,MoW(SeS)2,0.554,
mp-1028843,Te3MoWSe,0.7385,
mp-1028848,Te2Mo(WSe2)3,0.5819000000000001,
mp-1028855,MoW3(SeS)4,0.607399999999999,
mp-1028917,MoW3(SeS3)2,0.5093999999999991,
mp-1028930,MoW3(SeS)4,0.7551999999999991,
mp-1028947,MoW3(SeS)4,0.8519999999999991,
mp-1028952,MoW3(Se3S)2,0.6274000000000001,
mp-1028978,MoWSe4,1.237,
mp-1028998,MoWSe3S,0.8344,
mp-1029026,MoW3(SeS)4,0.7568,
mp-1029031,MoW3(SeS)4,0.7807000000000001,
mp-1029037,MoW3(SeS3)2,0.6821,
mp-1029043,MoW3(Se3S)2,0.6273000000000001,
mp-1029062,MoW3(SeS)4,0.5837,
mp-1029066,Te2MoWSe2,0.5309,
mp-1029069,MoW(SeS)2,0.589399999999999,
mp-1029077,MoW(SeS)2,0.7818,
mp-1029101,Te4MoW3Se4,0.541199999999999,
mp-1029102,Te2MoWSe2,0.5935,
mp-1029144,Te2MoWSe2,0.583499999999999,
mp-1029161,Te4Mo3WSe4,0.6262000000000001,
mp-1029165,TeMoWSe3,0.5820999999999991,
mp-1029179,MoW(SeS)2,0.581,
mp-1029232,MoW3(SeS3)2,0.5316999999999991,
mp-1029234,MoW3(SeS3)2,0.5024000000000001,
mp-1029243,TeMoWSe3,0.5316999999999991,
mp-1029245,Te2MoWSe2,0.9369,
mp-1029246,MoW3S8,1.2245,
mp-1029255,Te6MoW3Se2,0.548099999999999,
mp-1029256,Te4MoW,0.568299999999999,
mp-1029258,Ca(ZnN)2,0.6376000000000001,
mp-1029262,VZn2N3,1.1715,
mp-1029275,SrZrN2,1.227199999999999,
mp-1029281,Te3MoWSe,0.7540999999999991,
mp-1029284,Te3MoWSe,0.7721,
mp-1029293,CsVN2,0.5028,
mp-1029294,LiSn2N3,0.8538999999999991,
mp-10293,BaC2,,2.2
mp-1029312,RbVN2,0.5831000000000001,
mp-1029329,Te2MoWSe2,0.644,
mp-1029330,Hf2SeN2,0.6071000000000001,
mp-1029331,LiHf2N3,0.6376000000000001,
mp-1029336,KZnN,0.5486999999999991,
mp-1029349,Y4Se3N2,1.3943,
mp-1029359,CaHfN2,0.543299999999999,
mp-1029368,Mg2VN3,1.8994,
mp-1029375,BaCN2,2.8508,
mp-1029387,TaZn2N3,2.2992,
mp-1029396,SrHfN2,1.5456999999999992,
mp-1029403,RbGe2N3,1.0881,
mp-1029404,KGe2N3,1.5719,
mp-1029408,Mg2NbN3,2.582,
mp-1029418,KSi2N3,3.673199999999998,
mp-1029421,Te2Mo(WSe2)3,0.793199999999999,
mp-1029422,NbZn2N3,1.850099999999999,
mp-1029424,LiTi2N3,1.786099999999999,
mp-1029442,Mg2TaN3,3.012899999999999,
mp-1029474,Ca7SiN6,1.822099999999999,
mp-1029490,Sr3B3N5,2.2454,
mp-1029493,RbNbN2,1.8791,
mp-1029497,SrGeN2,2.4586,
mp-1029498,Li6CrN4,1.4398,
mp-1029502,Ba(NbN2)2,2.1524,
mp-1029504,KNbN2,2.0136,
mp-1029506,CaSiN2,2.1951,
mp-1029510,Sr3(BN2)2,2.404099999999999,
mp-1029517,Li7BiN4,1.1353,
mp-1029522,Li7SbN4,2.245,
mp-1029536,MgZrN2,1.3261,
mp-1029537,Ba3RuN3,0.6312000000000001,
mp-1029542,Na6MoN4,1.3678,
mp-1029562,Li3InN2,1.135999999999999,
mp-1029565,Na3W2N5,2.240199999999999,
mp-1029572,CaTiN2,2.2431,
mp-1029580,Sr4ZrN4,0.8613000000000001,
mp-1029584,KSi5N7,3.421699999999999,
mp-1029592,Li3YN2,2.079799999999999,
mp-1029595,Na3OsN2,0.6775000000000001,
mp-1029602,Sc2(CN2)3,3.243,
mp-1029605,Na2MnN2,0.7166,
mp-1029616,Ba(TaN2)2,2.658,
mp-1029633,CaSnN2,1.3787,
mp-1029652,Y3Si6N11,,3.9400000000000004
mp-1029656,Na6WN4,1.2474,
mp-1029660,Ca4ZrN4,1.2411,
mp-1029677,In2(CN2)3,2.2323,
mp-1029679,BaGe7N10,2.1552,
mp-1029681,Ca4SnN4,1.929199999999999,
mp-1029699,Cs2CN2,2.2806,
mp-1029702,MgTiN2,1.1932,
mp-1029705,Na15Cr7N19,0.6348,
mp-1029711,NaVN2,0.9301,
mp-1029718,CsC2N3,4.1589,
mp-1029730,Ca4HfN4,1.2158,
mp-1029733,Sr3Al3N5,2.142299999999999,
mp-1029743,BaGeN2,2.4971,
mp-1029756,K3BN2,1.5863,
mp-1029773,Ca2TaN3,1.9488999999999992,
mp-1029776,Li2GeN2,2.695099999999999,
mp-1029779,ZnGeN2,1.523499999999999,
mp-1029784,Rb2CN2,2.8228,
mp-1029791,MgSnN2,1.0648,
mp-1029799,Sr4TiN4,1.0129,
mp-1029811,Y4Te3N2,1.1482,
mp-1029832,Ca2NbN3,1.783599999999999,
mp-1029838,SrCrN2,0.611399999999999,
mp-1029845,Na3Mo2N5,1.8184,
mp-1029850,K15Cr7N19,0.7090000000000001,
mp-1029851,Na2GeN2,2.1512,
mp-1029857,Rb3W2N5,2.0386,
mp-1029862,Na15Mo7N19,1.3736000000000002,
mp-1029868,Sr5(SiN3)2,1.405999999999999,
mp-1029869,K15Mo7N19,1.3026,
mp-10299,Ca4PdO6,1.822699999999999,
mp-1029903,LiNbN2,1.1528,
mp-1029918,Ba(VN2)2,1.562399999999999,
mp-1029920,Y2(CN2)3,3.9178,
mp-1029921,Ca3Al3N5,2.5573,
mp-1029932,LiVN2,1.3312,
mp-1029938,K3W2N5,2.1512,
mp-1029943,Ca3GaN3,0.8826,
mp-1029967,Rb15W7N19,1.482199999999999,
mp-1029975,Al2(CN2)3,2.9441,
mp-1030015,Mg3WN4,1.9513,
mp-1030101,Te4MoW3Se4,0.891,
mp-1030104,Te6MoW3Se2,0.6829000000000001,
mp-1030106,Te4MoW,0.5948,
mp-1030107,Te6MoW3Se2,0.740599999999999,
mp-1030108,Te8MoW3,1.0802,
mp-1030119,MoWS4,1.1949,
mp-1030120,Te4MoW3Se4,0.914,
mp-1030146,MoWSeS3,0.5496000000000001,
mp-1030155,Te8Mo3W,0.552999999999999,
mp-1030156,Te4Mo3WSe4,0.5939000000000001,
mp-1030158,Te4MoW3Se4,0.5597000000000001,
mp-1030160,Te6Mo3WSe2,0.7904,
mp-1030161,Te3MoWSe,0.6311,
mp-1030163,TeMoWSe3,0.5427000000000001,
mp-1030164,Te2MoWSe2,0.9327999999999992,
mp-1030165,Te2MoWSe2,0.5637000000000001,
mp-1030319,Te2Mo,1.1635,
mp-1030327,Te6Mo3WSe2,0.7852,
mp-1030331,Te8Mo3W,0.527,
mp-1030334,Te4Mo3WSe4,0.5904,
mp-1030335,Te4MoW,1.0072,
mp-1030375,Te3MoWSe,0.7284,
mp-1030393,TeMoSe,0.6183000000000001,
mp-1030408,Te4Mo3WSe4,0.5813,
mp-1030410,Te2Mo3WSe6,0.5558999999999991,
mp-1030449,Te4Mo3WSe4,0.631599999999999,
mp-1030454,Te4MoW3Se4,0.5344,
mp-1030465,MoW3(Se3S)2,0.6274000000000001,
mp-1030466,TeMoWSe3,0.5926,
mp-1030504,MoW3Se8,1.1583,
mp-1030508,Te2MoWSe2,0.7761,
mp-1030509,TeMoWSe3,0.5296000000000001,
mp-1030513,MoWSe3S,0.6558,
mp-1030519,MoWSe3S,0.6847000000000001,
mp-1030520,MoW3(SeS3)2,0.6825000000000001,
mp-1030522,MoWSe3S,0.655899999999999,
mp-1030523,Te2Mo3WSe6,0.5575,
mp-1030524,MoW(SeS)2,0.6101999999999991,
mp-1030536,MoW3(SeS)4,0.7535000000000001,
mp-1030565,MoWSe4,1.2341,
mp-1030566,MoW3(SeS)4,0.7667,
mp-1030567,MoW3(Se3S)2,0.5992000000000001,
mp-1030605,Te2Mo3WSe6,0.536899999999999,
mp-1030613,Te2MoWSe2,0.5219,
mp-1030615,Te4Mo3WSe4,0.6484999999999991,
mp-1030617,TeMoWSe3,0.5215000000000001,
mp-1030631,Mg3MnO4,4.671599999999999,
mp-1030636,Mg3TiO4,1.398800000000001,
mp-1030655,NaMg6GaO8,4.2373,
mp-1030657,NaNbN2,2.2814,
mp-1030658,NaMg6GaO8,4.324300000000001,
mp-1030662,NaMg6SbO8,4.0239,
mp-1030663,CsNbN2,1.636499999999999,
mp-1030664,NaMg6BiO8,4.4082,
mp-1030675,NaMg6CO8,1.0282,
mp-1030676,NaMg6BiO8,4.596000000000001,
mp-1030677,NaMg6SbO8,4.1527,
mp-1030690,NaMg6BO7,2.643199999999999,
mp-1030695,Te2MoWSe2,0.5461,
mp-1030699,NaMg6BO7,3.086999999999999,
mp-1030704,Na15W7N19,1.6379,
mp-1030710,NaMg6WO8,4.451199999999999,
mp-1030722,Te2Mo3WSe6,0.5638000000000001,
mp-1030726,NaMg6WO8,4.4364,
mp-1030732,TeMoSe,0.638999999999999,
mp-1030742,MoW(SeS)2,0.603699999999999,
mp-1030743,NaMg6BO7,1.42,
mp-1030745,MoWSeS3,0.5539000000000001,
mp-1030747,RbNaMg6O7,2.4409,
mp-1030755,NaMg6BO8,3.836999999999999,
mp-1030784,TeMoWSe3,0.5373,
mp-1030787,CsNaMg6O7,3.172499999999999,
mp-1030808,NaMg6SiO8,0.7210000000000001,
mp-1030818,NaMg6CrO8,2.1237,
mp-1030819,NaMg6CrO8,3.0212,
mp-1030823,Mg6NbSiO8,1.4015,
mp-1030825,Mg6CdSiO8,3.5345,
mp-1030826,SrMg6SiO8,3.6434,
mp-1030830,BaMg6SiO8,3.537699999999999,
mp-1030833,Mg6NbSiO8,1.4844,
mp-1030841,SrMg6SiO8,2.283800000000001,
mp-1030846,BaMg6SiO8,1.4646,
mp-1030850,Mg6CdSiO8,1.855699999999999,
mp-1030853,RbMg6SiO8,0.7384000000000001,
mp-1030861,Mg6SiCO8,1.598700000000001,
mp-1030869,Mg6SiBO8,0.7093,
mp-1030871,CsMg6SiO8,0.5870999999999991,
mp-1030873,RbMg6SiO8,0.5860999999999991,
mp-1030883,Mg6CrSiO8,2.0172,
mp-1030892,Mg6SiBiO8,3.4837,
mp-1030893,Mg6CrSiO8,2.219999999999999,
mp-1030903,LiMg6SiO8,0.7457,
mp-1030909,LiMg6SiO8,0.8042,
mp-1030910,NaLiMg6O7,2.1669,
mp-1030911,NaLiMg6O7,0.9990999999999992,
mp-1030924,NaLiMg6O7,1.2291,
mp-1030929,KMg6BiO8,3.7793,
mp-1030940,KMg6BiO8,4.386900000000001,
mp-1030950,K15W7N19,1.5284,
mp-1030951,KMg6SbO8,3.565399999999999,
mp-1030963,KMg6SbO8,3.9587,
mp-1030968,KHfMg6O7,0.5314000000000001,
mp-1030977,LaMg6BO8,3.1942,
mp-1030982,CsLaMg6O8,2.427699999999999,
mp-1030985,LaMg6BO8,2.1779,
mp-1030989,LiLaMg6O8,4.8785,
mp-1031004,RbLaMg6O8,3.8649,
mp-1031012,NaLiMg6O7,1.111,
mp-1031024,CsLiMg6O7,3.3059,
mp-1031026,RbLiMg6O7,2.5523,
mp-1031027,LiMg6CrO8,2.5121,
mp-1031034,LiMg6CrO8,3.2513,
mp-1031038,RbLaMg6O8,3.210599999999999,
mp-1031043,RbLiMg6O7,1.7544,
mp-1031048,CsLiMg6O7,2.3337,
mp-1031055,LiMg6WO8,4.684499999999999,
mp-1031065,KHfMg6O7,0.9981,
mp-1031070,LiMg6SbO8,4.005999999999999,
mp-1031074,NaMg6SiO8,0.8289999999999991,
mp-1031076,LiMg6BiO8,4.6418,
mp-1031101,LiMg6BiO8,4.6275,
mp-1031104,CeMg6BO8,0.5121,
mp-1031114,LiMg6GaO8,4.706900000000001,
mp-1031116,LiMg6BO7,2.3826,
mp-1031131,LiMg6SbO8,4.267600000000001,
mp-1031142,LiMg6GaO8,4.433800000000001,
mp-1031146,LiMg6CO8,0.9525,
mp-1031148,LiMg6BO8,4.3385,
mp-1031159,NaLaMg6O8,4.6263000000000005,
mp-1031160,LiMg6BO7,3.150699999999999,
mp-1031173,NaMg6TiO8,0.623699999999999,
mp-1031185,LiMg6BO7,1.616699999999999,
mp-1031191,LiMg6WO8,4.566,
mp-1031226,RbMg6TiO8,1.075899999999999,
mp-1031240,KMg6BO7,3.074,
mp-1031242,KMg6SiO8,0.6905,
mp-1031243,KMg6GaO8,3.2306,
mp-1031245,KMg6CrO8,2.0429,
mp-1031251,KMg6SiO8,0.7852,
mp-1031256,KMg6GaO8,3.7645,
mp-1031257,KMg6BO7,2.8417000000000003,
mp-1031259,CsKMg6O7,2.905,
mp-1031273,KMg6BO7,1.116199999999999,
mp-1031276,KMg6WO8,3.8278,
mp-1031281,KMg6WO8,3.989300000000001,
mp-1031286,KRbMg6O7,2.6214,
mp-1031292,KNaMg6O7,0.7643999999999991,
mp-1031296,KNaMg6O7,1.8916,
mp-1031307,KLiMg6O7,2.1585,
mp-1031323,KMg6CrO8,1.085999999999999,
mp-1031324,KLiMg6O7,0.5567000000000001,
mp-1031330,KLaMg6O8,3.8994,
mp-1031332,KLiMg6O7,0.746799999999999,
mp-1031347,KLaMg6O8,4.5898,
mp-1031348,KMg6TiO8,0.9165,
mp-1031438,Mg6TiBO8,0.5011,
mp-1031455,Mg6VCO8,1.011899999999999,
mp-1031460,Mg6SiSnO8,2.6706000000000003,
mp-1031488,Mg6NbSnO8,0.9666999999999992,
mp-1031492,Mg6NbSnO8,1.6159,
mp-1031493,Mg6SiSnO8,2.532700000000001,
mp-1031499,SrMg6SnO8,3.1580999999999992,
mp-1031505,KMg6AlO8,4.5747,
mp-1031518,SrMg6SnO8,2.106099999999999,
mp-1031523,Mg6CdSnO8,2.956100000000001,
mp-1031535,BaMg6SnO8,3.1129,
mp-1031539,BaMg6SnO8,1.7005,
mp-1031541,Mg6CrSnO8,2.313599999999999,
mp-1031545,RbMg6AlO8,3.665199999999999,
mp-1031564,Mg6CdSnO8,1.9673,
mp-1031567,Mg6AlSiO8,0.9564,
mp-1031588,Mg6VCrO8,2.0555,
mp-1031593,BaMg6VO8,3.426199999999999,
mp-1031603,Mg6NbVO8,0.6917,
mp-1031606,Mg6VCdO8,3.1529,
mp-1031610,Mg6NiCO8,3.132899999999999,
mp-1031621,Mg6VCdO8,2.720600000000001,
mp-1031623,Mg6CrSnO8,1.395,
mp-1031634,Mg6VCrO8,2.1247,
mp-1031639,Mg6NiCO8,3.9192,
mp-1031642,Mg6CdNiO8,3.9248,
mp-1031644,Mg6TiVO8,0.8620000000000001,
mp-1031652,Mg6CdNiO8,4.116499999999999,
mp-1031664,Mg6VSiO8,3.219900000000001,
mp-1031671,Mg6CrNiO8,0.501999999999999,
mp-1031676,SrMg6VO8,3.668999999999999,
mp-1031682,Mg6VSiO8,3.1366,
mp-1031684,Mg6VSnO8,2.716799999999999,
mp-1031691,Mg6VSnO8,2.7958,
mp-1031694,SrMg6VO8,2.8520000000000003,
mp-1031703,Mg6NiBiO8,2.141899999999999,
mp-1031705,CaMg6CdO8,4.7674,
mp-1031706,CaMg6CO8,3.588199999999999,
mp-1031708,CaMg6CO8,3.7311,
mp-1031710,Mg6CoBiO8,2.0663,
mp-1031722,Mg6CoBiO8,1.5227,
mp-1031724,BaMg6VO8,2.0773,
mp-1031776,Mg6VNiO8,1.474999999999999,
mp-1031788,HfMg6NiO8,1.029599999999999,
mp-1031792,Mg6NiSnO8,1.4934999999999992,
mp-1031799,SrMg6NiO8,3.8363,
mp-1031806,SrMg6NiO8,4.0079,
mp-1031808,Mg6SiNiO8,0.7695999999999981,
mp-1031817,Mg6MnVO8,3.3983,
mp-1031818,Mg6MnNiO8,3.0826,
mp-1031821,Mg6SiNiO8,1.279,
mp-1031824,Mg6MnNiO8,2.889,
mp-1031846,Mg6MnVO8,3.0603,
mp-1031857,BaCaMg6O8,3.7018,
mp-1031859,BaMg6NiO8,2.3218,
mp-1031860,CaMg6NbO8,1.571899999999999,
mp-1031868,BaCaMg6O8,4.128299999999999,
mp-1031870,BaMg6NiO8,2.472299999999999,
mp-1031872,CaMg6NbO8,1.2085,
mp-1031885,KMg6MnO8,0.8576,
mp-1031901,CaMg6CrO8,2.4336,
mp-1031928,CaMg6CrO8,2.083399999999999,
mp-1031931,YMg6BO8,3.3055,
mp-1031936,YMg6CrO8,1.088199999999999,
mp-1031939,YMg6BO8,2.8015,
mp-1031945,Mg6MnSnO8,2.482199999999999,
mp-1031965,YMg6CO8,1.157599999999999,
mp-1031971,Mg6CdCoO8,2.636399999999999,
mp-1031975,YMg6CO8,1.117099999999999,
mp-1031978,Mg6CdCoO8,2.6072,
mp-1031981,Mg6NbCoO8,0.655099999999999,
mp-1031984,Mg6CoCO8,2.6887,
mp-1031988,Mg6CoCO8,2.5892,
mp-1032002,Mg6ZnSiO8,2.9215,
mp-1032022,Mg6ZnSiO8,3.2626,
mp-1032029,SrMg6ZnO8,4.8544,
mp-1032031,Mg6VZnO8,3.143300000000001,
mp-1032034,SrMg6ZnO8,4.9199,
mp-1032036,Mg6ZnSnO8,2.457099999999999,
mp-1032037,BaMg6ZnO8,4.0677,
mp-1032040,BaMg6ZnO8,3.422799999999999,
mp-1032044,Mg6ZnSnO8,2.559799999999999,
mp-1032050,Mg6NbZnO8,0.8593000000000011,
mp-1032067,Mg6CoBO8,1.8597,
mp-1032083,Mg6NbZnO8,1.048,
mp-1032102,Mg6CuSiO8,0.683099999999999,
mp-1032129,Mg6CdFeO8,3.7338,
mp-1032130,Mg6CrFeO8,0.7654999999999991,
mp-1032131,Mg6CdFeO8,4.1239,
mp-1032137,Mg6FeCO8,2.5572,
mp-1032138,Mg6CrFeO8,1.8436,
mp-1032147,Mg6FeCO8,2.0795,
mp-1032152,BaMg6FeO8,3.4644,
mp-1032166,Mg6CoSiO8,0.7902999999999991,
mp-1032171,LiMg6CoO8,0.8967,
mp-1032172,Mg6FeBO8,1.0567,
mp-1032174,Mg6NbFeO8,0.921999999999999,
mp-1032193,Mg6CoSiO8,0.8366999999999991,
mp-10322,BaHfN2,1.2537,
mp-1032201,Mg6CuBiO8,2.144100000000001,
mp-1032207,Mg6CuBiO8,1.644,
mp-1032215,Mg6FeBiO8,0.6280999999999991,
mp-1032216,NaMg6CoO8,0.7602000000000001,
mp-1032218,LiMg6CoO8,1.3215,
mp-1032234,Mg6FeBiO8,0.6569,
mp-1032236,Mg6FeBO8,1.9238,
mp-1032269,Mg6CoNiO8,2.7108,
mp-1032272,Mg6CoNiO8,2.5724,
mp-1032276,SrMg6CuO8,0.5745,
mp-1032293,SrMg6CoO8,2.7389,
mp-1032299,Mg6VCoO8,1.5075,
mp-1032301,NaMg6CoO8,1.1644,
mp-1032306,SrMg6CoO8,2.2982,
mp-1032309,BaMg6CoO8,2.630699999999999,
mp-1032336,Mg6VCoO8,1.0202,
mp-1032342,Mg6CoSnO8,0.5827999999999991,
mp-1032347,BaMg6CuO8,0.921899999999999,
mp-1032360,BaMg6CoO8,1.293599999999999,
mp-1032374,NaMg6FeO8,2.6866000000000003,
mp-1032382,NaMg6FeO8,1.7492,
mp-1032403,LiMg6MnO8,1.5316,
mp-1032411,Mg6MnSiO8,2.9895,
mp-1032412,RbMg6FeO8,0.5487000000000001,
mp-1032414,LiMg6MnO8,0.6831,
mp-1032433,NaMg6MnO8,1.4357,
mp-1032435,SrMg6FeO8,4.0408,
mp-1032437,Mg6MnSiO8,3.489200000000001,
mp-1032440,BaMg6FeO8,3.4813,
mp-1032448,SrMg6MnO8,4.542000000000001,
mp-1032451,NaMg6MnO8,0.601399999999999,
mp-1032456,SrMg6FeO8,3.8979,
mp-1032466,SrMg6MnO8,3.328299999999999,
mp-1032467,LiMg6FeO8,2.777799999999999,
mp-1032469,Mg6FeNiO8,3.125499999999999,
mp-1032475,Mg6ZnCO8,3.6001000000000003,
mp-1032493,Mg6ZnCdO8,4.719200000000001,
mp-1032498,KMg6FeO8,1.6256,
mp-1032499,Mg6VFeO8,3.106899999999999,
mp-1032500,LiMg6FeO8,1.939299999999999,
mp-1032503,Mg6ZnCO8,3.888299999999999,
mp-1032507,Mg6ZnCrO8,1.6177,
mp-1032516,Mg6TiFeO8,0.5167,
mp-1032519,KMg6FeO8,1.5281,
mp-1032522,Mg6FeSiO8,0.562599999999999,
mp-1032523,Mg6FeSiO8,2.8207999999999998,
mp-1032531,Mg6ZnCdO8,4.6972000000000005,
mp-1032533,Mg6ZnCrO8,2.108899999999999,
mp-1032542,Mg6VFeO8,2.6041,
mp-1032574,RbYMg6O8,4.102499999999999,
mp-1032577,Mg6FeCoO8,2.280999999999999,
mp-1032578,CsYMg6O8,1.3417,
mp-10326,Zn(ReO4)2,3.992,
mp-1032604,Mg6ZnCoO8,2.684,
mp-1032615,Mg6ZnFeO8,3.977499999999999,
mp-1032617,Mg6ZnCoO8,2.6752,
mp-1032623,RbYMg6O8,3.3107,
mp-1032625,Mg6ZnFeO8,4.087300000000001,
mp-1032629,CsYMg6O8,2.525299999999998,
mp-1032644,Mg6ZnNiO8,4.3116,
mp-1032645,Mg6ZnNiO8,4.186499999999999,
mp-1032654,Mg6VZnO8,3.169199999999999,
mp-1032675,BaMg6MnO8,2.5786,
mp-1032679,BaMg6MnO8,3.9317,
mp-1032686,Mg6MnCrO8,2.1558,
mp-1032689,Mg6MnCdO8,3.5143999999999997,
mp-1032690,Mg6MnCrO8,2.130099999999999,
mp-1032691,Mg6FeSnO8,2.808799999999999,
mp-1032692,Mg6MnCO8,2.2948,
mp-1032694,Mg6MnBO8,1.194499999999999,
mp-1032697,Mg6MnCdO8,4.0737,
mp-1032698,Mg6MnBO8,1.096999999999999,
mp-1032714,Mg6MnNbO8,1.7135,
mp-1032731,YMg6CoO8,2.736799999999999,
mp-1032741,YMg6TiO8,0.657,
mp-1032744,YMg6CuO8,2.5234,
mp-1032752,Mg6MnCO8,2.522,
mp-1032754,YMg6NiO8,1.8021,
mp-1032757,YMg6NiO8,3.0069,
mp-1032771,YMg6CuO8,1.6865,
mp-1032787,YMg6CoO8,1.7163,
mp-1032800,Mg6MnNbO8,1.2199,
mp-1032803,Mg6MnZnO8,4.1885,
mp-1032822,Mg6MnZnO8,4.051399999999999,
mp-1032824,Mg6FeSnO8,2.242,
mp-1032834,KYMg6O8,4.096400000000001,
mp-1032839,Mg6MnFeO8,3.9525,
mp-1032844,NaYMg6O8,4.991800000000001,
mp-1032860,KYMg6O8,4.9821,
mp-1032862,Mg6MnFeO8,3.646599999999999,
mp-1032864,Mg6MnCoO8,1.6502999999999992,
mp-1032875,Mg6MnCoO8,1.6830999999999992,
mp-1032879,CaMg6MnO8,4.0117,
mp-1032906,YMg6SiO8,0.7674000000000001,
mp-1032915,CaMg6MnO8,4.655200000000001,
mp-1032929,CaMg6FeO8,4.259500000000001,
mp-1032930,CaMg6FeO8,3.9951,
mp-1032937,YMg6FeO8,1.1115,
mp-1032949,CaMg6CoO8,2.5178000000000003,
mp-1032956,CaMg6SnO8,2.512600000000001,
mp-1032957,CaMg6CoO8,2.6627,
mp-1032958,CaMg6VO8,3.325299999999999,
mp-1032962,CaMg6SiO8,3.1243,
mp-1032982,CaMg6SiO8,3.648199999999999,
mp-1032984,CaMg6NiO8,4.2132,
mp-1032986,Mg6AlBO8,2.9701999999999997,
mp-1032987,Mg6AlBO8,2.198699999999999,
mp-1032994,CaMg6SnO8,3.156600000000001,
mp-1032997,CaMg6VO8,3.793800000000001,
mp-1032999,Mg6AlCO8,1.979999999999999,
mp-1033006,CaMg6NiO8,4.248800000000001,
mp-1033019,Mg6AlBiO8,0.7968000000000001,
mp-1033029,Mg6NbAlO8,0.522300000000001,
mp-1033030,YMg6FeO8,1.5878,
mp-1033032,Mg6NbAlO8,0.657999999999999,
mp-1033042,RbMg6AlO8,3.5473,
mp-1033056,SrMg6AlO8,0.5228,
mp-1033058,KMg6AlO8,4.412599999999999,
mp-1033060,Mg6AlCO8,1.8686,
mp-1033065,CsMg6AlO8,2.0891,
mp-1033073,Mg6AlBiO8,1.337199999999999,
mp-1033094,Mg6AlNiO8,3.696399999999999,
mp-1033099,Mg6AlCoO8,1.134499999999999,
mp-1033108,YMg6AlO8,0.7544000000000001,
mp-1033115,Mg6AlCoO8,2.265299999999999,
mp-1033127,YMg6AlO8,1.9342,
mp-1033139,Mg6AlCuO8,2.340799999999999,
mp-1033141,Mg6AlSnO8,0.619699999999999,
mp-1033144,Mg6AlCuO8,1.954499999999999,
mp-1033157,Mg6AlSnO8,0.5936,
mp-1033159,Mg6AlVO8,1.3612,
mp-1033173,Mg6BSbO8,2.521899999999999,
mp-1033177,Mg6AlFeO8,2.007200000000001,
mp-1033179,Mg6BiBO8,2.345099999999999,
mp-1033183,Mg6AlFeO8,1.3353000000000002,
mp-1033197,HfMg6GaO8,0.5495999999999991,
mp-1033199,Mg6BSbO8,2.907800000000001,
mp-1033200,Mg6BiBO8,3.0644,
mp-1033208,Mg6CdCO8,3.543599999999999,
mp-1033230,Mg6CdCO8,3.425199999999999,
mp-1033242,Mg6GaBO8,1.1913,
mp-1033247,Mg6BWO8,2.966,
mp-1033258,Mg6GaBO8,1.841199999999999,
mp-1033278,HfMg6SbO8,0.5014000000000001,
mp-1033280,HfMg6CO8,0.5888,
mp-1033291,Mg6BCO8,2.0327,
mp-1033312,Mg6BCO8,1.095399999999999,
mp-1033319,Mg6BWO8,2.669200000000001,
mp-1033328,Mg6CrCO8,1.341,
mp-1033344,Mg6NbCdO8,0.926099999999999,
mp-1033365,BaMg6CdO8,3.5124,
mp-1033386,BaMg6NbO8,1.3262,
mp-1033390,Mg6CrCdO8,2.1525,
mp-10334,Pr(CdP)3,0.5144000000000001,
