material_id,composition,bg,elements
mp-2713813,NaZr3NbSi3(SO8)3,1.7739,"['Na', 'Nb', 'O', 'S', 'Si', 'Zr']"
mp-1012835,SmCu(WO4)2,1.4827,"['Cu', 'O', 'Sm', 'W']"
mp-761179,K2NiP4(HO2)8,4.544399999999999,"['H', 'K', 'Ni', 'O', 'P']"
mp-1113929,Rb2NaAlCl6,4.2244,"['Al', 'Cl', 'Na', 'Rb']"
mp-759216,LiY3WO8,2.8392,"['Li', 'O', 'W', 'Y']"
mp-1203506,Mg2H18Se2O17,3.9035,"['H', 'Mg', 'O', 'Se']"
mp-2715201,Na8Mg2Al2Si3(SO8)3,2.895,"['Al', 'Mg', 'Na', 'O', 'S', 'Si']"
mp-780843,Li4Fe2Ni3Sn(PO4)6,3.0536,"['Fe', 'Li', 'Ni', 'O', 'P', 'Sn']"
mp-1193618,Rb4Sn(SO)4,1.015,"['O', 'Rb', 'S', 'Sn']"
mp-1194695,Hg2Te4Kr3(O2F13)2,2.397,"['F', 'Hg', 'Kr', 'O', 'Te']"
mp-1193652,Re(TeCl2)2,2.1542,"['Cl', 'Re', 'Te']"
mp-1540429,LiBiO2,2.521699999999999,"['Bi', 'Li', 'O']"
mp-769802,Ba2Zr7O16,3.7527,"['Ba', 'O', 'Zr']"
mp-1208036,TlSn2I5,1.545399999999999,"['I', 'Sn', 'Tl']"
mp-1211501,KH8W(NF3)2,2.7786,"['F', 'H', 'K', 'N', 'W']"
mp-767668,Li9Fe5(SiO8)2,1.7383000000000002,"['Fe', 'Li', 'O', 'Si']"
mp-1111337,Na2AlAgF6,2.2358,"['Ag', 'Al', 'F', 'Na']"
mp-755018,RbTaO3,2.5106,"['O', 'Rb', 'Ta']"
mp-1099255,Mg3CdO4,1.8327,"['Cd', 'Mg', 'O']"
mp-28802,Sr4Zn3F14,4.784000000000001,"['F', 'Sr', 'Zn']"
mp-770507,Li4Ti3Mn3(NiO8)2,1.176,"['Li', 'Mn', 'Ni', 'O', 'Ti']"
mp-3613,NaErS2,2.324499999999999,"['Er', 'Na', 'S']"
mp-1219320,ScMn3(BiO3)4,0.796299999999999,"['Bi', 'Mn', 'O', 'Sc']"
mp-759498,LiSbP2O7,3.7663,"['Li', 'O', 'P', 'Sb']"
mp-759635,Li6Ni11(OF12)2,3.3305,"['F', 'Li', 'Ni', 'O']"
mp-695215,Y2Al9Si27(N15O)3,2.4665,"['Al', 'N', 'O', 'Si', 'Y']"
mp-1233738,MgZn4(Se2O5)4,1.8549,"['Mg', 'O', 'Se', 'Zn']"
mp-2713214,ZrTiSi(SO6)2,2.4421,"['O', 'S', 'Si', 'Ti', 'Zr']"
mp-18219,Dy2SiSeO4,2.5743,"['Dy', 'O', 'Se', 'Si']"
mp-572998,Lu(IO3)3,3.5837,"['I', 'Lu', 'O']"
mp-1369942,MgCoP2O7,3.0864,"['Co', 'Mg', 'O', 'P']"
mp-768594,Li4MnCrO6,1.0187,"['Cr', 'Li', 'Mn', 'O']"
mp-998592,RbCaI3,3.598499999999999,"['Ca', 'I', 'Rb']"
mp-14973,AgMo2P3O13,2.024299999999999,"['Ag', 'Mo', 'O', 'P']"
mp-560129,Na3La2(BO3)3,3.790199999999999,"['B', 'La', 'Na', 'O']"
mp-2715040,Na4ScNb3Si4(PO12)2,2.4791,"['Na', 'Nb', 'O', 'P', 'Sc', 'Si']"
mp-1221108,NaB10Pb4Cl2O19,1.2992,"['B', 'Cl', 'Na', 'O', 'Pb']"
mp-604998,CdSi3PH27C9Br2,3.8239,"['Br', 'C', 'Cd', 'H', 'P', 'Si']"
mp-1245194,ZnS,1.2368,"['S', 'Zn']"
mp-23771,SmH3(CO2)3,3.8052,"['C', 'H', 'O', 'Sm']"
mp-684497,LiBi(PO3)4,4.7469,"['Bi', 'Li', 'O', 'P']"
mp-2715640,Na7Ca2Hf2SiP5O24,3.8854,"['Ca', 'Hf', 'Na', 'O', 'P', 'Si']"
mp-1202023,ZnS,2.0011,"['S', 'Zn']"
mp-780457,Li5Fe7O3F13,2.4995,"['F', 'Fe', 'Li', 'O']"
mp-570607,Dy5C2I9,0.6995,"['C', 'Dy', 'I']"
mp-1197813,Na2DyPWO8,4.7314,"['Dy', 'Na', 'O', 'P', 'W']"
mp-720244,NaCaMgAl(SiO3)4,2.5874,"['Al', 'Ca', 'Mg', 'Na', 'O', 'Si']"
mp-2715319,Na3HfTiSi2PO12,2.7791,"['Hf', 'Na', 'O', 'P', 'Si', 'Ti']"
mp-1227792,Ca4Mg4V3AsO20,0.712699999999999,"['As', 'Ca', 'Mg', 'O', 'V']"
mp-754427,LiFe3(OF3)2,2.014599999999999,"['F', 'Fe', 'Li', 'O']"
mp-770556,Li3MnO3,0.7440999999999991,"['Li', 'Mn', 'O']"
mp-2715408,Na3LaHfSi(PO6)2,3.9433,"['Hf', 'La', 'Na', 'O', 'P', 'Si']"
mp-1227164,CaPr2BeO5,3.8285,"['Be', 'Ca', 'O', 'Pr']"
mp-541740,TaPO5,2.932,"['O', 'P', 'Ta']"
mp-759318,VH10(CO5)2,2.9338,"['C', 'H', 'O', 'V']"
mp-753874,Li2Si2NiO6,3.4303,"['Li', 'Ni', 'O', 'Si']"
mp-1286142,BaFe2(PO4)2,3.605,"['Ba', 'Fe', 'O', 'P']"
mp-574485,Cs4Ga2Se5,2.1204,"['Cs', 'Ga', 'Se']"
mp-674339,Tl6PbI10,1.214,"['I', 'Pb', 'Tl']"
mp-505263,VInO4,2.8651,"['In', 'O', 'V']"
mp-7547,BaSe2,0.6166,"['Ba', 'Se']"
mp-696020,CaRe2H6C(NO5)2,3.3871,"['C', 'Ca', 'H', 'N', 'O', 'Re']"
mp-13063,Tb2O3,4.1338,"['O', 'Tb']"
mp-1208141,UMo4PbO16,1.6815000000000002,"['Mo', 'O', 'Pb', 'U']"
mp-558525,V4Fe2O13,2.3115,"['Fe', 'O', 'V']"
mp-760676,LiCu2PO4,0.6403999999999991,"['Cu', 'Li', 'O', 'P']"
mp-707905,PH7N2O3,4.8314,"['H', 'N', 'O', 'P']"
mp-1196640,Sb5IO7,2.3002,"['I', 'O', 'Sb']"
mp-752821,Li3V5O12,1.1149,"['Li', 'O', 'V']"
mp-694933,MgTi3Pb5WO15,1.685299999999999,"['Mg', 'O', 'Pb', 'Ti', 'W']"
mp-758507,LiFeSiO4,2.9878,"['Fe', 'Li', 'O', 'Si']"
mp-775258,Li4MnFe3(BO3)4,3.2538,"['B', 'Fe', 'Li', 'Mn', 'O']"
mp-1110742,Rb2NaCeBr6,3.233399999999999,"['Br', 'Ce', 'Na', 'Rb']"
mp-1219504,Sb3TeClO6,2.6933,"['Cl', 'O', 'Sb', 'Te']"
mp-24088,NiH8(ClO2)2,4.2202,"['Cl', 'H', 'Ni', 'O']"
mp-1195316,SmFeGe2O7,1.1254,"['Fe', 'Ge', 'O', 'Sm']"
mp-754517,SrCa2I6,3.7364,"['Ca', 'I', 'Sr']"
mp-866501,CsGe,0.9827999999999992,"['Cs', 'Ge']"
mp-557821,Ca3Cr3(PO4)4,3.252199999999999,"['Ca', 'Cr', 'O', 'P']"
mp-1111673,K2LiGdCl6,2.8434,"['Cl', 'Gd', 'K', 'Li']"
mp-16220,Si,0.5334000000000001,['Si']
mp-704630,Be3Fe4Si3TeO12,3.2469,"['Be', 'Fe', 'O', 'Si', 'Te']"
mp-1213622,FeF6,0.5263,"['F', 'Fe']"
mp-1223415,KTi2(PO4)3,2.7134,"['K', 'O', 'P', 'Ti']"
mp-1223577,KMgH5(SeO5)2,3.5252,"['H', 'K', 'Mg', 'O', 'Se']"
mp-779336,Li3Cr2(PO4)3,2.7965,"['Cr', 'Li', 'O', 'P']"
mp-770883,K4Co2O5,0.8574,"['Co', 'K', 'O']"
mp-1192726,NaLiSi2H4O7,4.8696,"['H', 'Li', 'Na', 'O', 'Si']"
mp-757636,NbTlO3,0.955,"['Nb', 'O', 'Tl']"
mp-1177210,Li4V3P8O29,0.9495,"['Li', 'O', 'P', 'V']"
mp-1222897,Li2Al2CrSbO8,2.5534,"['Al', 'Cr', 'Li', 'O', 'Sb']"
mp-780361,La2P4O13,4.7763,"['La', 'O', 'P']"
mp-557433,CsBaCr3F12,2.8965,"['Ba', 'Cr', 'Cs', 'F']"
mp-759688,LiCo2OF3,1.9147999999999992,"['Co', 'F', 'Li', 'O']"
mp-1192543,Na5Dy4Si4O16F,4.7514,"['Dy', 'F', 'Na', 'O', 'Si']"
mp-1030319,Te2Mo,1.1635,"['Mo', 'Te']"
mp-1020613,Rb5GaO4,2.1824,"['Ga', 'O', 'Rb']"
mp-557997,CaSeO3,4.2602,"['Ca', 'O', 'Se']"
mp-2712963,YTiP(SO6)2,2.0896,"['O', 'P', 'S', 'Ti', 'Y']"
mp-1192395,Hg3Bi2(TeCl4)2,3.0056,"['Bi', 'Cl', 'Hg', 'Te']"
mp-534982,Al13Si5H14Cl(O17F2)2,3.921999999999999,"['Al', 'Cl', 'F', 'H', 'O', 'Si']"
mp-694852,K5RbZn4Sn5S17,1.5614,"['K', 'Rb', 'S', 'Sn', 'Zn']"
mp-765578,Li2VSi4O11,0.9102999999999992,"['Li', 'O', 'Si', 'V']"
mp-1113930,Rb2InSbF6,2.231999999999999,"['F', 'In', 'Rb', 'Sb']"
mp-676400,TlNO2,1.732099999999999,"['N', 'O', 'Tl']"
mp-1221867,Mn2NiO3,0.6211000000000001,"['Mn', 'Ni', 'O']"
mp-1218986,SmSbTe3,0.8487999999999991,"['Sb', 'Sm', 'Te']"
mp-554329,RbVH6SO9,2.9413,"['H', 'O', 'Rb', 'S', 'V']"
mp-1213783,Cs2YCl5,4.701499999999999,"['Cl', 'Cs', 'Y']"
mp-1190245,Gd2Hf2O7,2.8263,"['Gd', 'Hf', 'O']"
mp-632692,LiFe4(PO4)4,0.756599999999999,"['Fe', 'Li', 'O', 'P']"
mp-556369,CdHg2SeO6,0.9505999999999992,"['Cd', 'Hg', 'O', 'Se']"
mp-2226475,MgV3Zn2O8,0.8997,"['Mg', 'O', 'V', 'Zn']"
mp-756012,LiVF4,2.432,"['F', 'Li', 'V']"
mp-778303,Li3MnV(PO4)3,0.6305000000000001,"['Li', 'Mn', 'O', 'P', 'V']"
mp-706653,H8S2N2O5,3.351,"['H', 'N', 'O', 'S']"
mp-770256,Li4V2(SiO4)3,1.624699999999999,"['Li', 'O', 'Si', 'V']"
mp-1197783,ReBi3O8,2.6921,"['Bi', 'O', 'Re']"
mp-606393,NbBr3O,1.9659,"['Br', 'Nb', 'O']"
mp-757582,Li4FeP2O9,1.1233,"['Fe', 'Li', 'O', 'P']"
mp-777330,Li4V2Fe3Co3O16,1.1416,"['Co', 'Fe', 'Li', 'O', 'V']"
mp-1203703,Tm(NO3)3,3.2974,"['N', 'O', 'Tm']"
mp-1209567,Rb2SbF5,3.573399999999999,"['F', 'Rb', 'Sb']"
mp-775913,SrLi4NiO4,2.6467,"['Li', 'Ni', 'O', 'Sr']"
mp-1043605,CaV(Si2O5)2,1.8618,"['Ca', 'O', 'Si', 'V']"
mp-768238,Li3LaNiO4,2.6223,"['La', 'Li', 'Ni', 'O']"
mp-1218806,Sr2GdGaO5,2.339299999999999,"['Ga', 'Gd', 'O', 'Sr']"
mp-554599,SnS2(O3F)2,4.351800000000001,"['F', 'O', 'S', 'Sn']"
mp-766596,Ti(SiO3)2,3.3054,"['O', 'Si', 'Ti']"
mp-1522228,KCaPrWO6,2.8049,"['Ca', 'K', 'O', 'Pr', 'W']"
mp-1190548,Na2U2O7,1.5582,"['Na', 'O', 'U']"
mp-1215009,BaFe2PbO5,1.3233,"['Ba', 'Fe', 'O', 'Pb']"
mp-1198032,CsBr2F7,2.5583,"['Br', 'Cs', 'F']"
mp-1245467,Y5(SiN3)3,1.9387999999999992,"['N', 'Si', 'Y']"
mp-1035353,LiMg14BO15,1.913799999999999,"['B', 'Li', 'Mg', 'O']"
mp-757331,Gd3Y5O12,3.2729,"['Gd', 'O', 'Y']"
mp-28804,TcO2F3,2.5259,"['F', 'O', 'Tc']"
mp-757818,LiMnPO4,3.6088,"['Li', 'Mn', 'O', 'P']"
mp-1986,ZnO,0.630899999999999,"['O', 'Zn']"
mp-1219404,Sc4Ti3O12,2.795899999999999,"['O', 'Sc', 'Ti']"
mp-770629,Li2AlFeO4,1.2449,"['Al', 'Fe', 'Li', 'O']"
mp-1195835,Ga2SbTe4Cl7,1.230899999999999,"['Cl', 'Ga', 'Sb', 'Te']"
mp-1076570,Sr7CaTi7MnO24,1.0789,"['Ca', 'Mn', 'O', 'Sr', 'Ti']"
mp-1047184,Ca(SnO2)2,1.260599999999999,"['Ca', 'O', 'Sn']"
mp-24347,Be2CoH20N2(O3F4)2,3.3104,"['Be', 'Co', 'F', 'H', 'N', 'O']"
mp-18439,Ba3AlSb3,0.555099999999999,"['Al', 'Ba', 'Sb']"
mp-2219203,MgMn2(PO4)2,3.2055,"['Mg', 'Mn', 'O', 'P']"
mp-21706,GdAl3(PbO4)2,3.052499999999999,"['Al', 'Gd', 'O', 'Pb']"
mp-1198490,UO3,1.878299999999999,"['O', 'U']"
mp-1097360,Ba2SbI,0.8340000000000001,"['Ba', 'I', 'Sb']"
mp-1248597,Ca3Si4(AgO7)2,0.7307,"['Ag', 'Ca', 'O', 'Si']"
mp-1211751,KAlCr2(HO4)2,1.2993,"['Al', 'Cr', 'H', 'K', 'O']"
mp-1218377,SrCa3(BrN)2,2.2318,"['Br', 'Ca', 'N', 'Sr']"
mp-1228939,Al3NO3,4.0847,"['Al', 'N', 'O']"
mp-1183951,Cs3Pb4Au,0.7054,"['Au', 'Cs', 'Pb']"
mp-781634,HfZrO4,3.9488,"['Hf', 'O', 'Zr']"
mp-558011,Cd2H2SO6,2.9722,"['Cd', 'H', 'O', 'S']"
mp-6481,Na2ZnSi3O8,3.9475,"['Na', 'O', 'Si', 'Zn']"
mp-756347,Y2Pt2O7,1.421399999999999,"['O', 'Pt', 'Y']"
mp-30284,HgAsO3,1.235099999999999,"['As', 'Hg', 'O']"
mp-755567,Fe3(O2F)2,0.5206000000000001,"['F', 'Fe', 'O']"
mp-757853,Na4Ti5O12,2.9379,"['Na', 'O', 'Ti']"
mp-2716518,Na5Ti2Nb2Si5PO24,2.4532,"['Na', 'Nb', 'O', 'P', 'Si', 'Ti']"
mp-1209265,RbIO2,1.6879,"['I', 'O', 'Rb']"
mp-1245926,Ba3NbN3,0.549199999999999,"['Ba', 'N', 'Nb']"
mp-4190,CaSnO3,2.937899999999999,"['Ca', 'O', 'Sn']"
mp-1034847,Mg14NiSnO16,0.8012,"['Mg', 'Ni', 'O', 'Sn']"
mp-1037433,YMg30BO32,1.6712999999999991,"['B', 'Mg', 'O', 'Y']"
mp-1019783,K2S2O3,3.8787,"['K', 'O', 'S']"
mp-1214796,Cs2SbF5,4.7187,"['Cs', 'F', 'Sb']"
mp-1100683,Li9Mn2Co5O16,0.6683999999999991,"['Co', 'Li', 'Mn', 'O']"
mp-5077,NaLi2Sb,0.6796000000000001,"['Li', 'Na', 'Sb']"
mp-1214359,Cd3H28C12(N15O)2,2.3781,"['C', 'Cd', 'H', 'N', 'O']"
mp-18217,K3AlSe3,2.7325,"['Al', 'K', 'Se']"
mp-23350,Rb2PtCl6,1.9459,"['Cl', 'Pt', 'Rb']"
mp-554270,TmMnO3,2.007599999999999,"['Mn', 'O', 'Tm']"
mp-1519020,SrCaNdSbO6,3.0791,"['Ca', 'Nd', 'O', 'Sb', 'Sr']"
mp-759299,Li2MnP4(H4O5)4,4.3228,"['H', 'Li', 'Mn', 'O', 'P']"
mp-1112531,Cs2RbAlBr6,3.2239,"['Al', 'Br', 'Cs', 'Rb']"
mp-571397,Cs3Tb10C4Cl21,0.6759000000000001,"['C', 'Cl', 'Cs', 'Tb']"
mp-1518644,KSrHfBiO6,1.1399,"['Bi', 'Hf', 'K', 'O', 'Sr']"
mp-1222392,LiUI6,0.663199999999999,"['I', 'Li', 'U']"
mp-19054,BaMnCO3F2,4.065399999999999,"['Ba', 'C', 'F', 'Mn', 'O']"
mp-743965,SiH12N2(O2F3)2,0.5504,"['F', 'H', 'N', 'O', 'Si']"
mp-772428,LiV(SO4)3,1.325699999999999,"['Li', 'O', 'S', 'V']"
mp-1199935,Sr2Re6S11,1.357899999999999,"['Re', 'S', 'Sr']"
mp-19164,BaDy2CoO5,1.3935,"['Ba', 'Co', 'Dy', 'O']"
mp-1104758,ZnHgC4(SeN)4,2.3193,"['C', 'Hg', 'N', 'Se', 'Zn']"
mp-554675,SrTa2Bi2O9,2.012,"['Bi', 'O', 'Sr', 'Ta']"
mp-1035725,Mg14ZnCO16,3.511499999999999,"['C', 'Mg', 'O', 'Zn']"
mp-17455,K7Ta(SO4)6,3.6742,"['K', 'O', 'S', 'Ta']"
mp-1044021,LaZnCrFeO6,0.868599999999999,"['Cr', 'Fe', 'La', 'O', 'Zn']"
mp-7998,Li2Ge2O5,3.3005,"['Ge', 'Li', 'O']"
mp-2714905,Na14Ca4Nb4Si9(SO16)3,1.3691,"['Ca', 'Na', 'Nb', 'O', 'S', 'Si']"
mp-556373,NaFe(TeO3)2,2.1497,"['Fe', 'Na', 'O', 'Te']"
mp-1219697,Rb3Ag9(SbS3)4,1.6418,"['Ag', 'Rb', 'S', 'Sb']"
mp-2713080,TaIn3SiS5O24,1.93,"['In', 'O', 'S', 'Si', 'Ta']"
mp-1220905,NaTmTi2O6,2.4036,"['Na', 'O', 'Ti', 'Tm']"
mp-20031,NdCoO3,0.7914000000000001,"['Co', 'Nd', 'O']"
mp-8411,Na2AgAs,0.7266,"['Ag', 'As', 'Na']"
mp-1190450,NaNbSe2O7,2.9067,"['Na', 'Nb', 'O', 'Se']"
mp-756290,TbGaO3,3.9217999999999993,"['Ga', 'O', 'Tb']"
mp-552623,Na4CO4,1.9617,"['C', 'Na', 'O']"
mp-1034446,Mg14VSiO16,3.052600000000001,"['Mg', 'O', 'Si', 'V']"
mp-1113138,Cs2ScInF6,4.142200000000001,"['Cs', 'F', 'In', 'Sc']"
mp-557107,NiB4O7,2.142299999999999,"['B', 'Ni', 'O']"
mp-1197904,CdH12C2S2(N3Cl2)2,3.5551,"['C', 'Cd', 'Cl', 'H', 'N', 'S']"
mp-1297690,KLi2FeO3,2.1349,"['Fe', 'K', 'Li', 'O']"
mp-780487,LiMnPH2O5,3.5404,"['H', 'Li', 'Mn', 'O', 'P']"
mp-2716069,Na3MgZr3P5SO24,0.9912,"['Mg', 'Na', 'O', 'P', 'S', 'Zr']"
mp-23925,TcH4NO4,2.9684,"['H', 'N', 'O', 'Tc']"
mp-1219757,Rb3(MoCl4)2,0.5133999999999991,"['Cl', 'Mo', 'Rb']"
mp-1195770,LiZr2(AsO4)3,3.6422,"['As', 'Li', 'O', 'Zr']"
mp-1197810,Cs6Dy21S34Cl,1.9469,"['Cl', 'Cs', 'Dy', 'S']"
mp-1521594,SrCaVWO6,0.6616999999999991,"['Ca', 'O', 'Sr', 'V', 'W']"
mp-27687,LiP7,1.688199999999999,"['Li', 'P']"
mp-1228828,AsHPbO4,3.1155,"['As', 'H', 'O', 'Pb']"
mp-555073,La3As2ClO7,3.154099999999999,"['As', 'Cl', 'La', 'O']"
mp-1227811,Ca2La4Ti5O18,2.316099999999999,"['Ca', 'La', 'O', 'Ti']"
mp-767533,Na2LaPCO7,4.0871,"['C', 'La', 'Na', 'O', 'P']"
mp-1245952,Mg3(BiN2)2,1.4122,"['Bi', 'Mg', 'N']"
mp-2714676,Na10Ca4Sc4Si3(S3O16)3,2.7011000000000003,"['Ca', 'Na', 'O', 'S', 'Sc', 'Si']"
mp-554901,Ga2Mo(SeO5)2,3.6215,"['Ga', 'Mo', 'O', 'Se']"
mp-763785,LiMn2OF3,2.1417,"['F', 'Li', 'Mn', 'O']"
mp-504482,AlInS3,2.081299999999999,"['Al', 'In', 'S']"
mp-1182980,AgI,1.879699999999999,"['Ag', 'I']"
mp-771973,BaLa2Cl8,3.6845,"['Ba', 'Cl', 'La']"
mp-753299,LiAgF2,1.4819,"['Ag', 'F', 'Li']"
mp-1194265,Mg2SnSe4,1.3466,"['Mg', 'Se', 'Sn']"
mp-1520540,BaSrLaVO6,1.723799999999999,"['Ba', 'La', 'O', 'Sr', 'V']"
mp-755500,Li4AlCr3O8,3.2285,"['Al', 'Cr', 'Li', 'O']"
mp-16871,K2ZrGe2O7,3.9148,"['Ge', 'K', 'O', 'Zr']"
mp-1315015,Li8VO6,1.8385999999999991,"['Li', 'O', 'V']"
mp-2714587,Na4CaSiGe(PO6)2,0.778,"['Ca', 'Ge', 'Na', 'O', 'P', 'Si']"
mp-1521521,KSmTiSnO6,2.8282,"['K', 'O', 'Sm', 'Sn', 'Ti']"
mp-1203908,Ga3P3H6CNO13,0.5267000000000001,"['C', 'Ga', 'H', 'N', 'O', 'P']"
mp-1205547,Ba2GdTaO6,3.2148,"['Ba', 'Gd', 'O', 'Ta']"
mp-13775,Gd2Si2O7,3.2104,"['Gd', 'O', 'Si']"
mp-29983,Cs6Cl4O,1.9928,"['Cl', 'Cs', 'O']"
mp-28558,RbGeBr3,1.9851,"['Br', 'Ge', 'Rb']"
mp-1211736,K2RbPrV2O8,3.424,"['K', 'O', 'Pr', 'Rb', 'V']"
mp-1211832,K2MnI4,2.0705,"['I', 'K', 'Mn']"
mp-2217696,Na2Mg(SbO3)2,2.2822,"['Mg', 'Na', 'O', 'Sb']"
mp-1174433,Li4MnCo2O7,0.869499999999999,"['Co', 'Li', 'Mn', 'O']"
mp-1211095,MnH4(C2O3)2,2.1937,"['C', 'H', 'Mn', 'O']"
mp-769967,Li3NbV3O8,0.7227,"['Li', 'Nb', 'O', 'V']"
mp-530738,Li10Mg7Cl24,4.5584,"['Cl', 'Li', 'Mg']"
mp-635441,SiI4,2.8558,"['I', 'Si']"
mp-554650,LaH6(ClO3)3,2.5974,"['Cl', 'H', 'La', 'O']"
mp-1101257,Tm2Pt2O7,1.4709,"['O', 'Pt', 'Tm']"
mp-18529,Tm2S3,2.3929,"['S', 'Tm']"
mp-9309,CsTa(BO3)2,3.4027,"['B', 'Cs', 'O', 'Ta']"
mp-551243,BaBiIO2,2.947,"['Ba', 'Bi', 'I', 'O']"
mp-764764,Li7Mn5O12,0.638999999999999,"['Li', 'Mn', 'O']"
mp-1521131,BaCaGdSbO6,3.3444000000000003,"['Ba', 'Ca', 'Gd', 'O', 'Sb']"
mp-766458,LiFeSiO4,2.8042,"['Fe', 'Li', 'O', 'Si']"
mp-1195133,CaH6(C2O3)2,3.9321,"['C', 'Ca', 'H', 'O']"
mp-14620,Tm2CdSe4,0.653,"['Cd', 'Se', 'Tm']"
mp-753513,Li3Mn(PO4)2,1.6431,"['Li', 'Mn', 'O', 'P']"
mp-10175,KCdF3,3.1006,"['Cd', 'F', 'K']"
mp-1176383,Na3V24O58,0.866799999999999,"['Na', 'O', 'V']"
mp-697133,Cs2CaH4,3.0097,"['Ca', 'Cs', 'H']"
mp-669445,Cu2Bi8Pb6S19,0.8620000000000001,"['Bi', 'Cu', 'Pb', 'S']"
mp-583615,K3In2As3,0.9935,"['As', 'In', 'K']"
mp-766015,SbOF,3.5879,"['F', 'O', 'Sb']"
mp-18199,Sr3TaAs3O,1.495099999999999,"['As', 'O', 'Sr', 'Ta']"
mp-26112,Cr(PO3)3,3.0991,"['Cr', 'O', 'P']"
mp-626197,Sr(H8O5)2,3.6749,"['H', 'O', 'Sr']"
mp-1032875,Mg6MnCoO8,1.6830999999999992,"['Co', 'Mg', 'Mn', 'O']"
mp-770678,Li2Cr2O7,2.4619,"['Cr', 'Li', 'O']"
mp-1199541,NaB5PbO9,4.586,"['B', 'Na', 'O', 'Pb']"
mp-777655,LiMnF3,3.484099999999999,"['F', 'Li', 'Mn']"
mp-630511,Ca2FeClO3,0.5775,"['Ca', 'Cl', 'Fe', 'O']"
mp-1201107,ZnB10(H13O4)2,4.006,"['B', 'H', 'O', 'Zn']"
mp-568301,BiBr3,2.8692,"['Bi', 'Br']"
mp-1196301,La2Mn(SeO)2,1.6501,"['La', 'Mn', 'O', 'Se']"
mp-29945,Tb2Mo4O15,3.3306,"['Mo', 'O', 'Tb']"
mp-1198776,HC2N3,2.4981,"['C', 'H', 'N']"
mp-772990,Li4Ti2V3Cr3O16,0.9930999999999992,"['Cr', 'Li', 'O', 'Ti', 'V']"
mp-643735,H8Pd(NCl3)2,1.0278,"['Cl', 'H', 'N', 'Pd']"
mp-755745,LiBi(BO3)2,1.029499999999999,"['B', 'Bi', 'Li', 'O']"
mp-1194133,PrCo(CN)6,4.2005,"['C', 'Co', 'N', 'Pr']"
mp-29975,K3BS3,2.7148,"['B', 'K', 'S']"
mp-1202676,Mg2As2O9,0.633599999999999,"['As', 'Mg', 'O']"
mp-568423,AlPI8,1.4878,"['Al', 'I', 'P']"
mp-1189105,Mn2FeSbO6,1.298899999999999,"['Fe', 'Mn', 'O', 'Sb']"
mp-1211900,K3SI,1.0356,"['I', 'K', 'S']"
mp-1220832,NaLi3Fe4(SiO3)8,2.7475,"['Fe', 'Li', 'Na', 'O', 'Si']"
mp-1275319,Li2MnCrO4,1.321899999999999,"['Cr', 'Li', 'Mn', 'O']"
mp-1042262,CaMn2O4,0.6429,"['Ca', 'Mn', 'O']"
mp-774763,Ti3Sb2(PO4)6,2.1559,"['O', 'P', 'Sb', 'Ti']"
mp-2715000,Na10Sc4Ga4Si5S7O48,3.2891999999999992,"['Ga', 'Na', 'O', 'S', 'Sc', 'Si']"
mp-1019779,K2Mg2Si2O7,4.9573,"['K', 'Mg', 'O', 'Si']"
mp-2714618,Na7Si5Ge4PO24,3.122099999999999,"['Ge', 'Na', 'O', 'P', 'Si']"
mp-734815,CrH12(ClO2)3,3.197,"['Cl', 'Cr', 'H', 'O']"
mp-775907,Y2O3,3.7011,"['O', 'Y']"
mp-559417,LaB2ClO4,4.1541000000000015,"['B', 'Cl', 'La', 'O']"
mp-12490,CsHoCdTe3,1.546799999999999,"['Cd', 'Cs', 'Ho', 'Te']"
mp-760105,Li2VCr(P2O7)2,2.2926,"['Cr', 'Li', 'O', 'P', 'V']"
mp-1278154,Sr2FeWO6,2.390799999999999,"['Fe', 'O', 'Sr', 'W']"
mp-1177627,Li4Cr2C4SO16,0.874699999999999,"['C', 'Cr', 'Li', 'O', 'S']"
mp-1191464,UTe(PbO4)2,1.745,"['O', 'Pb', 'Te', 'U']"
mp-757730,Li2CoCO4,2.5814999999999992,"['C', 'Co', 'Li', 'O']"
mp-1105298,La2CuSbS5,1.440999999999999,"['Cu', 'La', 'S', 'Sb']"
mp-1194840,NaAsW2O9,2.4161,"['As', 'Na', 'O', 'W']"
mp-778949,Li2CuPO4,1.2538,"['Cu', 'Li', 'O', 'P']"
mp-2714225,Na5Zr2Si3Sn2(PO8)3,3.091599999999999,"['Na', 'O', 'P', 'Si', 'Sn', 'Zr']"
mp-769297,Sr5Ta4O15,2.9639,"['O', 'Sr', 'Ta']"
mp-1213275,H10PdC2S2(N4O3)2,2.25,"['C', 'H', 'N', 'O', 'Pd', 'S']"
mp-768850,Na5LiCo2P2(CO7)2,2.6862,"['C', 'Co', 'Li', 'Na', 'O', 'P']"
mp-4800,Ca11(CN5)2,0.776,"['C', 'Ca', 'N']"
mp-755953,VSb(PO4)2,1.927099999999999,"['O', 'P', 'Sb', 'V']"
mp-695021,Li3Ti3Fe(PO4)6,2.3884,"['Fe', 'Li', 'O', 'P', 'Ti']"
mp-776255,Li5SbS4,0.823399999999999,"['Li', 'S', 'Sb']"
mp-1641256,LiVP2O7,2.2,"['Li', 'O', 'P', 'V']"
mp-2715056,Na15Ca8Nb4P15(SO24)3,2.1798,"['Ca', 'Na', 'Nb', 'O', 'P', 'S']"
